user,id,tweet,replies,retweets,likes,quotes,date,cleaned_tweet,predicted_stance,lat,lng
CoralCoE,1040027948449857536,"Congrats to our Director, @ProfTerryHughes - this year's recipient of the A.G. Huntsman Medal, awarded in recognition of his innovative science for sustainable management of #coral #reef biodiversity. https://t.co/cWQ7QHBOuq #climatechange @arc_gov_au @jcu #leadership #innovation https://t.co/sSKugQOWtB",0.0,7.0,31,0,2018-09-13T00:02:40+00:00,congrats to our director   this years recipient of the ag huntsman medal awarded in recognition of his innovative science for sustainable management of   biodiversity,Pro,-19.2569391,146.82395369999998
CoralCoE,1037888294208466944,Exciting times! Congrats @mikemcwilliam23 Check out a blog on his research here: https://t.co/jkXDzkz48G #coral #reefs #climatechange @PNASNews @jcu @arc_gov_au,0.0,0.0,2,0,2018-09-07T02:20:27+00:00,exciting times congrats  check out a blog on his research here,Pro,-19.2569391,146.82395369999998
CoralCoE,1037863693348827137,TODAY - catch Prof Terry Hughes' seminar on the #GreatBarrierReef &amp; #climatechange - a public event hosted by @unimelb  at 12pm https://t.co/nsPsa4Hb6l   https://t.co/ezof5y1vB5 @ProfTerryHughes  #Melbourne #reef #coral #scicomm https://t.co/upLQIkQSoU,1.0,5.0,4,0,2018-09-07T00:42:41+00:00,today  catch prof terry hughes seminar on the  amp   a public event hosted by   at 12pm,Neutral,-19.2569391,146.82395369999998
CoralCoE,1037577735047065600,#Melbourne here's your chance to hear Prof Terry Hughes talk about the #GreatBarrierReef &amp; #climatechange - a public seminar hosted @unimelb FRIDAY at 12pm https://t.co/nsPsa4Hb6l  https://t.co/ezof5y1vB5 @ProfTerryHughes https://t.co/bu0rridnaM,1.0,2.0,8,0,2018-09-06T05:46:23+00:00,heres your chance to hear prof terry hughes talk about the  amp   a public seminar hosted  friday at 12pm,Pro,-19.26639,146.80569
CoralCoE,1036830079030947840,Featuring talks by #PhD student Rachel Spinks &amp; EMCR Dr Jenni Donelson @RKSpinks @DrJDonel #scicomm #climatechange #fish #coral #reef #WomenInSTEM,0.0,0.0,1,0,2018-09-04T04:15:28+00:00,featuring talks by  student rachel spinks amp emcr dr jenni donelson,Neutral,-19.2569391,146.82395369999998
CoralCoE,1035309229475655680,"There's still time - join us TODAY at 10am @jcu #seminar ""The effects of climate change on reef mesopredators"" presented by #PhD student Shannon McMahon 📸G.Edgar/ Reef Life Survey #climatechange #coral #reef #fish @DrJDonel #MundayLab https://t.co/fxjCT4xV4n https://t.co/YjDFJDGtvD",0.0,1.0,6,0,2018-08-30T23:32:10+00:00,theres still time  join us today at 10am   the effects of climate change on reef mesopredators presented by  student shannon mcmahon gedgar reef life survey,Pro,-19.2569391,146.82395369999998
CoralCoE,1032900183028195328,ICYMI - a fantastic report by @ABCaustralia #abc730 featuring the work of @ProfTerryHughes @KellyHannan3 @agrabalandry @austmus @lirrf  #GreatBarrierReef #climatechange #reef #fish https://t.co/ERaZpMU4km,0.0,2.0,3,0,2018-08-24T07:59:28+00:00,icymi  a fantastic report by   featuring the work of,Pro,-19.2569391,146.82395369999998
CoralCoE,1032897795542241280,"Congrats to @ProfTerryHughes - according to Google scholar his work has achieved over 50,000 citations! https://t.co/3v0Pkda3Fa #coral #reef #climatechange @arc_gov_au @Science_Academy https://t.co/Sx9vhCQyKn",1.0,0.0,16,1,2018-08-24T07:49:59+00:00,congrats to   according to google scholar his work has achieved over 50000 citations,Pro,-19.26639,146.80569
CoralCoE,1032893882416095232,A/Prof Jodie Rummer explains #climatechange and the challenges faced by #reef #fish in @CNNI report 'Saving Nemo': How Australian schools are protecting the clownfish' https://t.co/ey0DF4TpEn @physiologyfish,0.0,0.0,5,0,2018-08-24T07:34:26+00:00,aprof jodie rummer explains  and the challenges faced by   in  report saving nemo how australian schools are protecting the clownfish,Pro,-19.2569391,146.82395369999998
CoralCoE,1032439339844755456,"TODAY - ""Aquatic athletes in a changing world"" - a seminar by our star #scicomm researcher A/Prof Jodie Rummer @physiologyfish https://t.co/t4GIbi6XsV #marine #fish #climatechange https://t.co/4YKThoQ4Ps",0.0,1.0,8,0,2018-08-23T01:28:15+00:00,today  aquatic athletes in a changing world  a seminar by our star  researcher aprof jodie rummer,Pro,-19.2569391,146.82395369999998
UNC_SWAC,1123422249783123968,"""If we’re only focused on reducing [greenhouse gases] GHGs, on whose backs are we fighting climate change?"" Read more about the many considerations of science ethics and advocacy, posted by Allison Lacko. https://t.co/EOzfcyihmn",0.0,0.0,0,0,2019-05-01T03:01:51+00:00,if were only focused on reducing greenhouse gases ghgs on whose backs are we fighting climate change read more about the many considerations of science ethics and advocacy posted by allison lacko,Pro,,
UNC_SWAC,707913982200287232,"What can happen if the Earth has too much CO2? What about too little? #TBT #climatechange
https://t.co/6CDcysUDel https://t.co/EuUDJW6ab3",0.0,0.0,1,0,2016-03-10T13:00:20+00:00,what can happen if the earth has too much co2 what about too little,Pro,,
iljaalexander,772037557299412992,"Good! @Reuters: Daimler plans min. 6 electric car models https://t.co/GjelbwkKW5 https://t.co/vsb0p0gb47"" #zeroemissions #globalwarming",0.0,0.0,0,0,2016-09-03T11:44:32+00:00,good  daimler plans min 6 electric car models,Neutral,51.5073219,-0.1276474
iljaalexander,771606841339949056,Not religious but fully agree on this one. Pope says destroying the #environment is a sin https://t.co/uEGqX74Ueo #climatechange,0.0,0.0,1,0,2016-09-02T07:13:01+00:00,not religious but fully agree on this one pope says destroying the  is a sin,Neutral,51.5073219,-0.1276474
vascogargalo,933360848927645696,"Water conservation 
www. https://t.co/pcsdddMqUV
#water #waterconservation #climatechange https://t.co/AcsRzI1KHu",0.0,3.0,5,1,2017-11-22T15:45:42+00:00,"water conservation 
www",Pro,38.92137,-9.0322
BLNadeau,993463687817191424,"Climate change is real. #climatechange #venicehands @ Venezia, Italia https://t.co/t8vzMEZdHO",0.0,0.0,0,0,2018-05-07T12:12:55+00:00,climate change is real    venezia italia,Pro,45.44121619,12.33421047
Joanne_Bradley,946645721461047298,"Love this- The key thing to convey to that skeptical uncle or vociferous social media friend is that ""weather is mood, climate is personality."" #climatechange  https://t.co/zYtxLT5JPq",0.0,2.0,3,0,2017-12-29T07:35:02+00:00,love this the key thing to convey to that skeptical uncle or vociferous social media friend is that weather is mood climate is personality,Pro,,
EUinGeorgia,1121004001326239744,"We are currently launching 3 new projects on fighting #climatechange and protecting the #environment. They aim to help #Georgia fulfil its commitments under the #ParisAgreement and will improve #environmentprotection and health of citizens.
https://t.co/HQcW2oawwp
#EU4Georgia https://t.co/sLAfVz9T81",0.0,7.0,21,0,2019-04-24T10:52:35+00:00,we are currently launching 3 new projects on fighting  and protecting the  they aim to help  fulfil its commitments under the  and will improve  and health of citizens,Pro,41.69411,44.83368
AgroParisTech,1073178218000236545,#Cop24 #Cop24Katowice AgroParisTech contributes to research on #climatechange: please check out the Modeling for Sustainable Development Chair (MPDD) #openaccess publications on @hal_fr: https://t.co/9oPRb6fv9Y and https://t.co/aZ7fbl6bya https://t.co/9B9qoCjWfE,0.0,2.0,1,0,2018-12-13T11:30:00+00:00,agroparistech contributes to research on  please check out the modeling for sustainable development chair mpdd  publications on   and,Neutral,,
AgroParisTech,1073163117536788481,#Cop24 #Cop24Katowice AgroParisTech contributes to research on #climatechange: please check out all our scientists' #openaccess publications dealing with this topic on @hal_fr: https://t.co/y3vWvOJ0RF and https://t.co/w9ofkocarS https://t.co/Lk3QV3gWQB,0.0,1.0,0,0,2018-12-13T10:30:00+00:00,agroparistech contributes to research on  please check out all our scientists  publications dealing with this topic on   and,Pro,,
AgroParisTech,1073148018839367680,#Cop24 #Cop24Katowice AgroParisTech contributes to research on #climatechange: please check out @cired8568 #openaccess publications on @hal_fr: https://t.co/pXD6sDRZ5c and https://t.co/lCUkt50FqD https://t.co/IuoSs3Ptjo,0.0,2.0,0,0,2018-12-13T09:30:00+00:00,agroparistech contributes to research on  please check out   publications on   and,Pro,,
AgroParisTech,1040570860652961792,"#FridayReading This week, focus on a recent #openaccess publication investigating the effect of #climatechange on a german forest: How Climate Change Will Affect Forest Composition and Forest Operations in Baden-Württemberg: A GIS-Based Case Study Approach https://t.co/Y7JP2LIbv0 https://t.co/fMyaW7aOOI",0.0,0.0,1,0,2018-09-14T12:00:00+00:00,this week focus on a recent  publication investigating the effect of  on a german forest how climate change will affect forest composition and forest operations in badenwürttemberg a gisbased case study approach,Pro,,
AnnabelMAdams,1121180170977628160,".@MillerTyrus believes the #humanities are a vital partner with #STEM &amp; that their partnership can help us work toward solutions to today's grand challenges, including #climatechange. I love seeing this in action at @UCIHumanities! #UCIGivingDay",0.0,1.0,5,0,2019-04-24T22:32:37+00:00,believes the  are a vital partner with  amp that their partnership can help us work toward solutions to todays grand challenges including  i love seeing this in action at,Pro,34.05223,-118.24368
AlandaleAgency,469191668101840896,Global warming is real! http://t.co/9orQp5h641 #globalwarming #earthscience,0.0,0.0,0,0,2014-05-21T19:03:05+00:00,global warming is real,Pro,,
Ottomatehomes,1128258792745984000,"What would you rather do this summer - plant a tree or chop it?
#summerheat #deforestation #environment #globalwarming #commonsense #commonsenselagaoottomatelagao #whereisthecommonsense #ottomate #smartfans #smarthomes #smartishere #whatyouneed https://t.co/ps9fjy7wXe",0.0,1.0,3,0,2019-05-14T11:20:32+00:00,what would you rather do this summer  plant a tree or chop it,Neutral,28.42826235,77.00270014657752
MirroredVoices,994589166716555271,"Climate change affects women differently, it's important to include their voices in the discussion about what can and should be done to help the environment #climatechange 
https://t.co/9SIxknqbp3",0.0,0.0,2,0,2018-05-10T14:45:10+00:00,climate change affects women differently its important to include their voices in the discussion about what can and should be done to help the environment,Pro,4.6533326,-74.083652
YasuniMan,991352711596724225,Will climate change bring drought to the Amazon? https://t.co/2pgevAOelh,0.0,0.0,3,0,2018-05-01T16:24:39+00:00,will climate change bring drought to the amazon,Pro,,
wortSPIEL77,874993382988410880,.@OurOcean talking at the #AWSPSSummit about how they use the power of the cloud to save our oceans. #marinelitter #climatechange https://t.co/7acCYkBzC0,0.0,2.0,4,0,2017-06-14T14:14:13+00:00,talking at the  about how they use the power of the cloud to save our oceans,Neutral,,
SOSkibbereen,1081974520628555776,"""..but of greater importance to all of humanity is action to mitigate the effects of climate change.......the implementation of the Paris Agreement of 2015 needs to be urgently stepped up.""
#Skibbereen #WestCork #Cork 
https://t.co/OUdl51AA6v",0.0,0.0,1,0,2019-01-06T18:03:22+00:00,but of greater importance to all of humanity is action to mitigate the effects of climate changethe implementation of the paris agreement of 2015 needs to be urgently stepped up,Pro,51.55,-9.2666753
SOSkibbereen,1068237815828398080,"RTP Company - fire at their factory in Beaune, France on 28/10/2018 
#skibbereen #environment #WildAtlanticWay #Cork #PureCork #climatechange #plasticpollution #Ireland https://t.co/TaeRsWtXWB",0.0,4.0,2,0,2018-11-29T20:18:36+00:00,rtp company  fire at their factory in beaune france on 28102018,Neutral,51.55,-9.26667
SOSkibbereen,1067478968088100864,"In 2028, it won't be #Brexit or #Trump that people will be talking about. It will be the #environment and #climatechange. It will be #plastic and #pollution. It will be more extreme weather and climate refugees. History is happening now but not the one we think is happening.",0.0,5.0,5,0,2018-11-27T18:03:13+00:00,in 2028 it wont be  or  that people will be talking about it will be the  and  it will be  and  it will be more extreme weather and climate refugees history is happening now but not the one we think is happening,Pro,51.55,-9.2666753
SOSkibbereen,1049708824695791616,"This is an astoundingly ignorant and shameful #Budget2019 in light of yesterday's UN report on #climatechange 
@jimdalytd 
@MurphyOMahonyTD 
#Skibbereen #WestCork #Cork #WildAtlanticWay #Ireland",0.0,1.0,1,0,2018-10-09T17:11:01+00:00,this is an astoundingly ignorant and shameful  in light of yesterdays un report on,Pro,51.55,-9.26667
BenJerryBoston,750366699698917376,"The #GreatBarrierReef is facing off against #climatechange . Luckily, it's not too late https://t.co/E6uQ0e6PCs",0.0,1.0,0,0,2016-07-05T16:32:17+00:00,the  is facing off against   luckily its not too late,Pro,42.33176,-71.12116
wolfmountaingrl,428184799786713088,"It is currently 17 degrees colder in Montevallo, Alabama than in Anchorage, Alaska. #RollTide #globalwarming",0.0,0.0,0,0,2014-01-28T15:16:26+00:00,it is currently 17 degrees colder in montevallo alabama than in anchorage alaska,Neutral,33.52066,-86.80249
indshefirm,812016597208616960,How can Inpossibly wrap #ChristmasPresents when it's 65 outside?! #charlottenc #queencity #globalwarming https://t.co/pqlMn7DeS0,0.0,0.0,2,0,2016-12-22T19:26:57+00:00,how can inpossibly wrap  when its 65 outside,Pro,,
